,REG_DATE,concept:name,AMOUNT_REQ
498,2011-10-07 09:55:51.974000+02:00,175257,8000
499,2011-10-07 09:57:31.388000+02:00,175260,15000
500,2011-10-07 09:58:34.908000+02:00,175263,15000
501,2011-10-07 10:03:49.041000+02:00,175266,15000
502,2011-10-07 10:05:24.045000+02:00,175269,8000
503,2011-10-07 10:07:04.521000+02:00,175272,5000
504,2011-10-07 10:11:31.535000+02:00,175275,26000
505,2011-10-07 10:25:11.379000+02:00,175278,25000
506,2011-10-07 10:43:07.300000+02:00,175281,15000
507,2011-10-07 10:53:31.329000+02:00,175284,6500
508,2011-10-07 11:26:49.737000+02:00,175287,25000
509,2011-10-07 11:27:06.560000+02:00,175290,10000
510,2011-10-07 11:31:57.922000+02:00,175293,7800
511,2011-10-07 11:43:53.583000+02:00,175296,8500
512,2011-10-07 11:44:23.200000+02:00,175299,17000
513,2011-10-07 11:46:03.522000+02:00,175302,20000
514,2011-10-07 11:49:06.980000+02:00,175305,9800
515,2011-10-07 12:04:48.136000+02:00,175308,26000
516,2011-10-07 12:11:59.374000+02:00,175311,9000
517,2011-10-07 12:23:15.412000+02:00,175314,5000
518,2011-10-07 12:24:19.209000+02:00,175317,5000
519,2011-10-07 12:31:03.536000+02:00,175320,5000
520,2011-10-07 12:52:46.707000+02:00,175323,6000
521,2011-10-07 12:52:57.834000+02:00,175326,10000
522,2011-10-07 13:40:35.855000+02:00,175329,18000
523,2011-10-07 13:41:44.909000+02:00,175332,25000
524,2011-10-07 13:55:01.268000+02:00,175335,5000
525,2011-10-07 13:56:00.034000+02:00,175338,15000
526,2011-10-07 14:02:13.705000+02:00,175341,5000
527,2011-10-07 14:04:54.360000+02:00,175344,15000
528,2011-10-07 14:07:01.505000+02:00,175347,40000
529,2011-10-07 14:07:09.357000+02:00,175350,45000
530,2011-10-07 14:08:48.101000+02:00,175353,7000
531,2011-10-07 14:12:08.935000+02:00,175356,1000
532,2011-10-07 14:19:14.728000+02:00,175359,5000
533,2011-10-07 14:45:47.512000+02:00,175362,5000
534,2011-10-07 14:55:58.504000+02:00,175365,8000
535,2011-10-07 15:00:26.088000+02:00,175368,5000
536,2011-10-07 15:01:17.150000+02:00,175371,20000
537,2011-10-07 15:06:17.126000+02:00,175374,4500
538,2011-10-07 15:48:45.174000+02:00,175377,6000
539,2011-10-07 15:53:52.218000+02:00,175380,6000
540,2011-10-07 15:58:23.816000+02:00,175383,20000
541,2011-10-07 16:01:30.177000+02:00,175386,6500
542,2011-10-07 16:02:37.410000+02:00,175389,5000
543,2011-10-07 16:02:52.601000+02:00,175392,20000
544,2011-10-07 16:06:28.843000+02:00,175395,20000
545,2011-10-07 16:06:33.041000+02:00,175398,8000
546,2011-10-07 16:11:02.612000+02:00,175401,7500
547,2011-10-07 16:30:44.733000+02:00,175404,7000
548,2011-10-07 16:49:12.490000+02:00,175407,20000
549,2011-10-07 17:14:02.406000+02:00,175410,3100
550,2011-10-07 17:16:05.251000+02:00,175413,10000
551,2011-10-07 17:27:33.128000+02:00,175416,9000
552,2011-10-07 17:34:18.460000+02:00,175419,8000
553,2011-10-07 17:36:02.392000+02:00,175422,6500
554,2011-10-07 17:42:17.941000+02:00,175425,8000
555,2011-10-07 17:48:06.692000+02:00,175428,16000
556,2011-10-07 17:53:46.566000+02:00,175431,50000
557,2011-10-07 17:59:20.051000+02:00,175434,25000
558,2011-10-07 18:16:57.018000+02:00,175437,15000
559,2011-10-07 18:21:39.111000+02:00,175440,7000
560,2011-10-07 18:22:06.706000+02:00,175443,10000
561,2011-10-07 18:27:36.521000+02:00,175446,1500
562,2011-10-07 18:33:52.143000+02:00,175449,5000
563,2011-10-07 18:36:39.504000+02:00,175452,12000
564,2011-10-07 18:54:42.882000+02:00,175455,5000
565,2011-10-07 18:56:44.412000+02:00,175458,7500
566,2011-10-07 19:05:59.986000+02:00,175461,9000
567,2011-10-07 19:07:05.898000+02:00,175464,5000
568,2011-10-07 19:08:23.952000+02:00,175467,3000
569,2011-10-07 19:14:05.636000+02:00,175470,9000
570,2011-10-07 19:22:58.889000+02:00,175473,7000
571,2011-10-07 19:29:33.893000+02:00,175476,9000
572,2011-10-07 19:34:08.534000+02:00,175479,9000
573,2011-10-07 20:01:14.247000+02:00,175482,5000
574,2011-10-07 20:09:47.979000+02:00,175485,8000
575,2011-10-07 21:21:21.142000+02:00,175488,10000
576,2011-10-07 21:28:57.734000+02:00,175491,17000
577,2011-10-07 22:02:38.505000+02:00,175494,5000
578,2011-10-07 22:23:12.936000+02:00,175497,10000
579,2011-10-07 22:40:10.782000+02:00,175500,8000
580,2011-10-07 23:13:36.975000+02:00,175519,15000
581,2011-10-07 23:57:07.332000+02:00,175522,5500
582,2011-10-08 08:42:40.495000+02:00,175525,12500
583,2011-10-08 10:10:02.419000+02:00,175528,15500
584,2011-10-08 10:18:53.472000+02:00,175531,16500
585,2011-10-08 10:45:11.324000+02:00,175534,10000
586,2011-10-08 10:45:14.953000+02:00,175537,20000
587,2011-10-08 11:24:47.103000+02:00,175540,5000
588,2011-10-08 11:27:18.039000+02:00,175543,50000
589,2011-10-08 11:33:52.237000+02:00,175546,15000
590,2011-10-08 11:41:31.940000+02:00,175549,10000
591,2011-10-08 12:36:40.964000+02:00,175552,5000
592,2011-10-08 12:44:38.222000+02:00,175555,13000
593,2011-10-08 12:45:02.498000+02:00,175558,5000
594,2011-10-08 13:05:14.899000+02:00,175561,5000
595,2011-10-08 13:15:37.306000+02:00,175564,6500
596,2011-10-08 14:18:32.410000+02:00,175567,8000
597,2011-10-08 14:19:53.810000+02:00,175570,5000
598,2011-10-08 14:20:36.955000+02:00,175573,40000
599,2011-10-08 14:28:50.389000+02:00,175576,35000
600,2011-10-08 14:37:02.084000+02:00,175579,25000
601,2011-10-08 14:37:45.152000+02:00,175582,4000
602,2011-10-08 14:50:02.114000+02:00,175585,22000
603,2011-10-08 15:20:20.276000+02:00,175588,3500
604,2011-10-08 15:51:52.307000+02:00,175591,6000
605,2011-10-08 16:03:41.549000+02:00,175594,5000
606,2011-10-08 16:06:41.715000+02:00,175597,36000
607,2011-10-08 16:49:34.933000+02:00,175600,10000
608,2011-10-08 16:55:47.049000+02:00,175603,2000
609,2011-10-08 16:57:49.797000+02:00,175606,6000
610,2011-10-08 17:23:18.291000+02:00,175609,5945
611,2011-10-08 17:30:03.649000+02:00,175612,6000
612,2011-10-08 17:33:42.052000+02:00,175615,7000
613,2011-10-08 17:51:50.239000+02:00,175618,20000
614,2011-10-08 18:19:27.858000+02:00,175621,12000
615,2011-10-08 18:33:15.616000+02:00,175624,6000
616,2011-10-08 19:33:16.447000+02:00,175627,15500
617,2011-10-08 19:38:44.614000+02:00,175630,10000
618,2011-10-08 19:50:56.191000+02:00,175633,6000
619,2011-10-08 20:18:01.654000+02:00,175636,600
620,2011-10-08 21:03:12.399000+02:00,175639,3500
621,2011-10-08 22:33:08.004000+02:00,175642,40000
622,2011-10-08 22:37:20.977000+02:00,175645,10000
623,2011-10-09 00:34:11.959000+02:00,175648,10000
624,2011-10-09 00:50:27.184000+02:00,175651,45000
625,2011-10-09 01:21:26.568000+02:00,175654,27600
626,2011-10-09 03:23:16.942000+02:00,175657,30000
627,2011-10-09 07:38:23.644000+02:00,175660,9000
628,2011-10-09 09:17:48.015000+02:00,175663,12000
629,2011-10-09 09:41:13.782000+02:00,175666,8500
630,2011-10-09 09:52:54.913000+02:00,175669,15000
631,2011-10-09 10:23:25.630000+02:00,175672,17000
632,2011-10-09 10:35:20.754000+02:00,175675,29000
633,2011-10-09 11:10:42.432000+02:00,175678,5000
634,2011-10-09 11:18:27.805000+02:00,175681,4000
635,2011-10-09 11:39:33.101000+02:00,175684,5000
636,2011-10-09 11:46:17.671000+02:00,175687,19000
637,2011-10-09 12:13:27.353000+02:00,175690,6500
638,2011-10-09 12:15:57.305000+02:00,175693,6000
639,2011-10-09 12:27:49.248000+02:00,175696,2000
640,2011-10-09 12:41:32.323000+02:00,175699,40000
641,2011-10-09 12:42:22.376000+02:00,175702,5000
642,2011-10-09 13:00:32.538000+02:00,175705,20000
643,2011-10-09 13:14:02.057000+02:00,175708,6000
644,2011-10-09 13:27:02.808000+02:00,175711,10500
645,2011-10-09 13:38:50.533000+02:00,175714,10000
646,2011-10-09 14:23:50.307000+02:00,175717,40000
647,2011-10-09 14:24:01.935000+02:00,175720,3000
648,2011-10-09 14:30:52.671000+02:00,175723,20000
649,2011-10-09 14:53:00.995000+02:00,175726,50000
650,2011-10-09 14:53:48.337000+02:00,175729,4000
651,2011-10-09 14:58:41.468000+02:00,175732,5000
652,2011-10-09 15:23:15.394000+02:00,175735,20000
653,2011-10-09 15:32:31.359000+02:00,175738,3000
654,2011-10-09 15:35:22.126000+02:00,175741,30000
655,2011-10-09 15:37:42.848000+02:00,175744,15000
656,2011-10-09 16:29:33.313000+02:00,175747,33000
657,2011-10-09 16:45:01.323000+02:00,175750,25000
658,2011-10-09 16:55:18.259000+02:00,175753,20000
659,2011-10-09 16:57:29.113000+02:00,175756,28500
660,2011-10-09 16:59:31.397000+02:00,175759,13000
661,2011-10-09 17:02:29.320000+02:00,175762,20000
662,2011-10-09 17:07:30.441000+02:00,175765,21000
663,2011-10-09 17:09:42.884000+02:00,175768,6000
664,2011-10-09 17:19:42.042000+02:00,175771,12500
665,2011-10-09 18:01:04.289000+02:00,175774,5000
666,2011-10-09 18:48:02.946000+02:00,175777,13700
667,2011-10-09 18:50:03.583000+02:00,175780,14000
668,2011-10-09 18:58:17.980000+02:00,175783,2500
669,2011-10-09 19:04:17.586000+02:00,175786,12500
670,2011-10-09 19:24:50.557000+02:00,175789,5000
671,2011-10-09 19:45:49.801000+02:00,175792,7000
672,2011-10-09 19:51:02.389000+02:00,175795,10000
673,2011-10-09 20:33:14.495000+02:00,175798,6800
674,2011-10-09 20:36:58.521000+02:00,175801,10000
675,2011-10-09 20:47:46.297000+02:00,175804,20000
676,2011-10-09 20:59:19.100000+02:00,175807,8000
677,2011-10-09 21:03:56.764000+02:00,175810,5000
678,2011-10-09 21:12:40.068000+02:00,175813,5000
679,2011-10-09 21:19:39.719000+02:00,175816,500
680,2011-10-09 21:21:26.009000+02:00,175819,9000
681,2011-10-09 22:10:12.060000+02:00,175822,7500
682,2011-10-09 22:17:04.206000+02:00,175825,13000
683,2011-10-09 22:28:37.340000+02:00,175828,5000
684,2011-10-09 22:30:59.936000+02:00,175831,17500
685,2011-10-09 22:43:43.853000+02:00,175834,15000
686,2011-10-09 23:07:12.599000+02:00,175837,5000
687,2011-10-09 23:16:09.586000+02:00,175840,7500
688,2011-10-09 23:29:42.432000+02:00,175843,7000
689,2011-10-09 23:31:47.945000+02:00,175846,3000
690,2011-10-10 09:02:00.922000+02:00,175859,10000
691,2011-10-10 09:23:48.032000+02:00,175862,10000
692,2011-10-10 10:13:46.930000+02:00,175865,6000
693,2011-10-10 10:16:51.639000+02:00,175868,3000
694,2011-10-10 10:46:30.391000+02:00,175871,5000
695,2011-10-10 10:49:12.026000+02:00,175874,6000
696,2011-10-10 10:53:12.736000+02:00,175877,30000
697,2011-10-10 10:55:54.083000+02:00,175880,5500
698,2011-10-10 11:08:12.063000+02:00,175883,16000
699,2011-10-10 11:17:32.276000+02:00,175886,7500
700,2011-10-10 11:22:25.847000+02:00,175889,15000
701,2011-10-10 11:28:16.468000+02:00,175892,39000
702,2011-10-10 11:37:32.222000+02:00,175895,5000
703,2011-10-10 11:40:31.480000+02:00,175898,30000
704,2011-10-10 11:51:48.127000+02:00,175901,20000
705,2011-10-10 11:52:15.819000+02:00,175904,5000
706,2011-10-10 11:57:56.136000+02:00,175907,25000
707,2011-10-10 12:00:06.263000+02:00,175910,10000
708,2011-10-10 12:01:50.249000+02:00,175913,50000
709,2011-10-10 12:20:57.614000+02:00,175916,15000
710,2011-10-10 12:23:22.161000+02:00,175919,5000
711,2011-10-10 12:25:15.419000+02:00,175922,45000
712,2011-10-10 12:50:18.697000+02:00,175925,35000
713,2011-10-10 12:59:04.999000+02:00,175928,12000
714,2011-10-10 13:03:44.517000+02:00,175931,15000
715,2011-10-10 13:45:55.559000+02:00,175934,18000
716,2011-10-10 14:05:33.319000+02:00,175937,10000
717,2011-10-10 14:15:47.100000+02:00,175940,1500
718,2011-10-10 14:23:48.458000+02:00,175943,15000
719,2011-10-10 14:25:45.768000+02:00,175946,6000
720,2011-10-10 14:30:19.435000+02:00,175949,5000
721,2011-10-10 14:40:19.249000+02:00,175952,50000
722,2011-10-10 14:40:43.299000+02:00,175955,12500
723,2011-10-10 14:46:44.385000+02:00,175958,2500
724,2011-10-10 15:07:57.632000+02:00,175961,25000
725,2011-10-10 15:20:02.221000+02:00,175964,2500
726,2011-10-10 15:29:48.830000+02:00,175967,3000
727,2011-10-10 15:36:15.608000+02:00,175970,5400
728,2011-10-10 15:48:41.400000+02:00,175973,38000
729,2011-10-10 16:06:24.193000+02:00,175976,6000
730,2011-10-10 16:09:26.070000+02:00,175979,25000
731,2011-10-10 16:12:03.689000+02:00,175982,5000
732,2011-10-10 16:12:33.888000+02:00,175985,6500
733,2011-10-10 16:25:18.948000+02:00,175988,14000
734,2011-10-10 16:41:37.764000+02:00,175991,10000
735,2011-10-10 17:42:47.142000+02:00,175994,5000
736,2011-10-10 17:46:37.911000+02:00,175997,3500
737,2011-10-10 17:59:28.863000+02:00,176000,12000
738,2011-10-10 17:59:30.511000+02:00,176003,3900
739,2011-10-10 18:11:17.113000+02:00,176006,8000
740,2011-10-10 18:12:41.511000+02:00,176009,5000
741,2011-10-10 18:16:58.071000+02:00,176012,10000
742,2011-10-10 18:30:39.276000+02:00,176015,9000
743,2011-10-10 18:39:37.382000+02:00,176018,7100
744,2011-10-10 18:44:40.443000+02:00,176021,12500
745,2011-10-10 18:45:35.719000+02:00,176024,6500
746,2011-10-10 18:52:43.187000+02:00,176027,7000
747,2011-10-10 18:56:42.216000+02:00,176030,11000
748,2011-10-10 19:29:21.642000+02:00,176033,7000
749,2011-10-10 19:34:31.712000+02:00,176036,4750
750,2011-10-10 19:40:49.601000+02:00,176039,50000
751,2011-10-10 19:42:04.136000+02:00,176042,10000
752,2011-10-10 20:05:07.796000+02:00,176045,15000
753,2011-10-10 20:07:01.824000+02:00,176048,10000
754,2011-10-10 20:07:49.825000+02:00,176051,10000
755,2011-10-10 20:21:24.655000+02:00,176054,7500
756,2011-10-10 20:28:59.354000+02:00,176057,25612
757,2011-10-10 20:33:58.132000+02:00,176060,10000
758,2011-10-10 20:50:47.034000+02:00,176063,23000
759,2011-10-10 21:08:12.321000+02:00,176066,5000
760,2011-10-10 21:20:31.056000+02:00,176069,20000
761,2011-10-10 21:30:06.312000+02:00,176072,15000
762,2011-10-10 21:48:46.234000+02:00,176075,10000
763,2011-10-10 21:50:15.199000+02:00,176078,8000
764,2011-10-10 21:58:07.674000+02:00,176081,50000
765,2011-10-10 22:04:19.145000+02:00,176084,50000
766,2011-10-10 22:11:45.655000+02:00,176087,25000
767,2011-10-10 22:40:02.143000+02:00,176090,7500
768,2011-10-10 22:57:51.275000+02:00,176093,3000
769,2011-10-10 23:10:52.869000+02:00,176096,1500
770,2011-10-10 23:43:47.691000+02:00,176099,1200
771,2011-10-11 00:53:20.137000+02:00,176102,17500
772,2011-10-11 04:31:03.965000+02:00,176105,25000
773,2011-10-11 07:45:04.959000+02:00,176119,11000
774,2011-10-11 09:06:28.719000+02:00,176122,15000
775,2011-10-11 09:10:59.287000+02:00,176125,5000
776,2011-10-11 09:12:38.557000+02:00,176128,10000
777,2011-10-11 09:25:39.475000+02:00,176131,16000
778,2011-10-11 09:42:11.310000+02:00,176134,25000
779,2011-10-11 09:48:26.557000+02:00,176137,15000
780,2011-10-11 10:02:22.309000+02:00,176140,15000
781,2011-10-11 10:12:16.159000+02:00,176143,1500
782,2011-10-11 10:23:31.606000+02:00,176146,10000
783,2011-10-11 10:34:56.677000+02:00,176149,15000
784,2011-10-11 10:56:54.761000+02:00,176152,16000
785,2011-10-11 11:01:45.517000+02:00,176155,12000
786,2011-10-11 11:40:20.323000+02:00,176158,15000
787,2011-10-11 11:59:22.357000+02:00,176161,15000
788,2011-10-11 12:02:33.225000+02:00,176164,17000
789,2011-10-11 12:44:10.676000+02:00,176167,12500
790,2011-10-11 12:53:34.865000+02:00,176170,1200
791,2011-10-11 13:10:56.563000+02:00,176173,10000
792,2011-10-11 13:16:31.230000+02:00,176176,13000
793,2011-10-11 13:33:57.115000+02:00,176179,5000
794,2011-10-11 13:54:22.686000+02:00,176182,10000
795,2011-10-11 14:17:56.631000+02:00,176185,37000
796,2011-10-11 14:20:16.922000+02:00,176188,5000
797,2011-10-11 14:26:49.712000+02:00,176191,40300
798,2011-10-11 14:28:48.750000+02:00,176194,3000
799,2011-10-11 14:38:20.824000+02:00,176197,40000
800,2011-10-11 14:39:17.367000+02:00,176200,10000
801,2011-10-11 14:47:58.566000+02:00,176203,13000
802,2011-10-11 15:05:30.654000+02:00,176206,15000
803,2011-10-11 15:17:37.177000+02:00,176209,10000
804,2011-10-11 15:25:47.085000+02:00,176212,5000
805,2011-10-11 15:26:02.655000+02:00,176215,10250
806,2011-10-11 15:39:45.601000+02:00,176218,20000
807,2011-10-11 15:45:47.041000+02:00,176221,10500
808,2011-10-11 15:48:30.045000+02:00,176224,28212
809,2011-10-11 15:59:21.433000+02:00,176227,10000
810,2011-10-11 16:07:32.936000+02:00,176230,5500
811,2011-10-11 16:11:57.233000+02:00,176233,10000
812,2011-10-11 16:40:06.230000+02:00,176236,3000
813,2011-10-11 17:01:40.393000+02:00,176239,25000
814,2011-10-11 17:15:09.315000+02:00,176242,50000
815,2011-10-11 17:29:43.998000+02:00,176245,5000
816,2011-10-11 17:37:55.376000+02:00,176248,2500
817,2011-10-11 18:00:29.208000+02:00,176251,20000
818,2011-10-11 18:02:51.183000+02:00,176254,20000
819,2011-10-11 18:19:09.621000+02:00,176257,3000
820,2011-10-11 18:24:42.140000+02:00,176260,20000
821,2011-10-11 18:40:03.250000+02:00,176263,5000
822,2011-10-11 18:44:07.526000+02:00,176266,10000
823,2011-10-11 18:44:49.828000+02:00,176269,6000
824,2011-10-11 18:45:34.316000+02:00,176272,20000
825,2011-10-11 19:24:42.263000+02:00,176275,12000
826,2011-10-11 19:42:03.637000+02:00,176278,5000
827,2011-10-11 19:48:45.723000+02:00,176281,25900
828,2011-10-11 19:59:55.008000+02:00,176284,12500
829,2011-10-11 20:13:44.017000+02:00,176287,7000
830,2011-10-11 20:19:26.393000+02:00,176290,15000
831,2011-10-11 20:36:34.977000+02:00,176293,10000
832,2011-10-11 20:50:23.257000+02:00,176296,18500
833,2011-10-11 20:58:24.538000+02:00,176299,15000
834,2011-10-11 21:00:10.259000+02:00,176302,11500
835,2011-10-11 21:13:29.445000+02:00,176305,10000
836,2011-10-11 21:39:33.812000+02:00,176308,10000
837,2011-10-11 22:19:42.198000+02:00,176311,4000
838,2011-10-11 22:25:04.744000+02:00,176314,15000
839,2011-10-11 22:33:22.550000+02:00,176317,7500
840,2011-10-11 22:33:58.317000+02:00,176320,300
841,2011-10-11 22:36:19.395000+02:00,176323,3250
842,2011-10-11 22:37:29.243000+02:00,176326,10000
843,2011-10-11 22:56:23.360000+02:00,176329,11000
844,2011-10-11 22:57:47.004000+02:00,176332,26000
845,2011-10-12 00:05:17.193000+02:00,176339,5750
846,2011-10-12 02:16:18.434000+02:00,176342,5000
847,2011-10-12 03:52:09.595000+02:00,176345,20000
848,2011-10-12 06:39:48.036000+02:00,176359,5000
849,2011-10-12 09:06:49.012000+02:00,176362,25000
850,2011-10-12 09:13:01.171000+02:00,176365,20000
851,2011-10-12 09:21:07.271000+02:00,176368,25000
852,2011-10-12 09:29:41.057000+02:00,176371,10000
853,2011-10-12 09:39:26.635000+02:00,176374,15000
854,2011-10-12 10:01:15.510000+02:00,176377,12500
855,2011-10-12 10:05:48.152000+02:00,176380,8250
856,2011-10-12 10:15:41.608000+02:00,176383,5000
857,2011-10-12 10:29:02.515000+02:00,176386,9000
858,2011-10-12 10:39:37.286000+02:00,176389,10000
859,2011-10-12 10:54:02.759000+02:00,176392,5000
860,2011-10-12 11:01:22.859000+02:00,176395,2000
861,2011-10-12 11:21:14.417000+02:00,176398,10500
862,2011-10-12 11:22:22.961000+02:00,176401,10000
863,2011-10-12 11:25:08.115000+02:00,176404,5000
864,2011-10-12 11:30:44.641000+02:00,176407,10000
865,2011-10-12 11:35:00.674000+02:00,176410,6500
866,2011-10-12 11:38:05.877000+02:00,176413,15000
867,2011-10-12 11:51:04.047000+02:00,176416,14612
868,2011-10-12 11:52:44.998000+02:00,176419,15000
869,2011-10-12 12:23:17.721000+02:00,176422,5000
870,2011-10-12 12:37:35.070000+02:00,176425,5000
871,2011-10-12 12:45:46.670000+02:00,176428,15000
872,2011-10-12 12:48:13.197000+02:00,176431,20000
873,2011-10-12 12:53:18.968000+02:00,176434,3000
874,2011-10-12 13:00:36.184000+02:00,176437,25000
875,2011-10-12 13:17:58.394000+02:00,176440,6000
876,2011-10-12 13:20:51.718000+02:00,176443,5000
877,2011-10-12 13:26:14.148000+02:00,176446,15883
878,2011-10-12 13:34:27.736000+02:00,176449,15000
879,2011-10-12 13:35:12.833000+02:00,176452,10000
880,2011-10-12 13:43:32.140000+02:00,176455,7000
881,2011-10-12 13:49:35.940000+02:00,176458,15000
882,2011-10-12 13:55:41.236000+02:00,176461,5487
883,2011-10-12 14:10:06.257000+02:00,176464,5000
884,2011-10-12 14:11:29.508000+02:00,176467,15000
885,2011-10-12 14:13:44.453000+02:00,176470,9000
886,2011-10-12 14:21:52.506000+02:00,176473,30000
887,2011-10-12 14:22:02.280000+02:00,176476,50000
888,2011-10-12 14:36:56.171000+02:00,176479,25000
889,2011-10-12 15:40:15.282000+02:00,176482,13000
890,2011-10-12 15:54:58.144000+02:00,176485,2000
891,2011-10-12 16:00:36.062000+02:00,176488,5000
892,2011-10-12 16:09:08.318000+02:00,176491,5500
893,2011-10-12 16:15:08.225000+02:00,176494,30000
894,2011-10-12 16:17:13.713000+02:00,176497,40000
895,2011-10-12 16:39:43.311000+02:00,176500,10000
896,2011-10-12 16:53:24.850000+02:00,176503,5237
897,2011-10-12 16:53:45.228000+02:00,176506,14000
898,2011-10-12 16:54:16.199000+02:00,176509,15000
899,2011-10-12 17:30:53.210000+02:00,176512,7500
900,2011-10-12 17:38:59.611000+02:00,176515,8000
901,2011-10-12 18:00:05.506000+02:00,176518,43000
902,2011-10-12 18:12:42.757000+02:00,176521,11000
903,2011-10-12 18:21:52.799000+02:00,176524,12000
904,2011-10-12 18:28:03.374000+02:00,176527,9000
905,2011-10-12 18:28:42.245000+02:00,176530,25000
906,2011-10-12 18:39:19.689000+02:00,176533,8000
907,2011-10-12 18:46:38.208000+02:00,176536,6440
908,2011-10-12 19:06:15+02:00,176539,15000
909,2011-10-12 19:12:43.265000+02:00,176542,5500
910,2011-10-12 19:21:46.612000+02:00,176545,8000
